month,day,hour,usage
4,2,23,1.4700500000000005
4,3,0,1.1773166666666663
4,3,1,1.0476166666666664
4,3,2,0.8966000000000002
4,3,3,0.6304000000000001
4,3,4,0.7201666666666667
4,3,5,0.5997833333333331
4,3,6,0.30538333333333334
4,3,7,0.27051666666666674
4,3,8,0.3860666666666664
4,3,9,0.6685499999999998
4,3,10,0.6581166666666667
4,3,11,0.6856833333333334
4,3,12,0.7222000000000002
4,3,13,1.0418166666666666
4,3,14,1.2427333333333332
4,3,15,1.2812999999999994
4,3,16,1.2600833333333332
4,3,17,1.2407499999999994
4,3,18,1.0724166666666666
4,3,19,3.1278166666666665
4,3,20,2.8536999999999995
4,3,21,2.1235666666666666
4,3,22,1.7688333333333333
4,3,23,0.8684333333333338
4,4,0,0.5651166666666665
4,4,1,0.5689500000000002
4,4,2,0.7103333333333334
4,4,3,0.5865333333333335
4,4,4,0.9287833333333335
4,4,5,0.6913333333333332
4,4,6,0.5556166666666669
4,4,7,0.5730166666666666
4,4,8,0.3487666666666666
4,4,9,0.36420000000000013
4,4,10,0.8931333333333331
4,4,11,0.5119
4,4,12,0.4069833333333335
4,4,13,0.23425
4,4,14,0.4826333333333334
4,4,15,0.6046166666666667
4,4,16,0.9465333333333333
4,4,17,0.8169666666666665
4,4,18,0.48178333333333323
4,4,19,1.0611833333333334
4,4,20,0.8018666666666667
4,4,21,0.7386833333333331
4,4,22,0.6237333333333335
4,4,23,1.1151166666666663
4,5,0,1.0532333333333335
4,5,1,0.8557333333333337
4,5,2,0.5792666666666667
4,5,3,0.7982333333333334
4,5,4,3.9363333333333324
4,5,5,1.8972166666666674
4,5,6,0.5639500000000002
4,5,7,0.5576833333333333
4,5,8,0.4773833333333333
4,5,9,0.29776666666666673
4,5,10,0.41776666666666673
4,5,11,0.3866833333333334
4,5,12,0.5428166666666666
4,5,13,0.7446333333333333
4,5,14,0.5749166666666665
4,5,15,0.29256666666666664
4,5,16,0.35943333333333344
4,5,17,0.4877166666666665
4,5,18,0.6454500000000001
4,5,19,0.7956999999999997
4,5,20,1.1517499999999996
4,5,21,0.7487833333333335
4,5,22,0.6642833333333334
4,5,23,0.7108999999999999
4,6,0,0.6554666666666666
4,6,1,0.6361666666666662
4,6,2,0.6430333333333331
4,6,3,0.6431833333333332
4,6,4,0.7098500000000001
4,6,5,1.8444333333333325
4,6,6,0.6520333333333336
4,6,7,0.4244166666666665
4,6,8,0.3656000000000001
4,6,9,0.37051666666666677
4,6,10,0.4239333333333335
4,6,11,0.30319999999999997
4,6,12,0.47939999999999994
4,6,13,0.37965
4,6,14,3.0012999999999996
4,6,15,3.361833333333335
4,6,16,1.7010666666666678
4,6,17,0.4174999999999998
4,6,18,1.0883166666666668
4,6,19,0.9425166666666664
4,6,20,1.0039666666666667
4,6,21,0.9189333333333335
4,6,22,0.6512000000000001
4,6,23,0.5816333333333333
4,7,0,0.5936000000000002
4,7,1,0.5939000000000002
4,7,2,0.8327499999999998
4,7,3,0.9372666666666672
4,7,4,0.5906333333333333
4,7,5,0.605966666666667
4,7,6,0.5760333333333333
4,7,7,0.5627000000000001
4,7,8,0.3516333333333333
4,7,9,1.9842333333333335
4,7,10,2.0453833333333327
4,7,11,0.49606666666666666
4,7,12,0.3615000000000001
4,7,13,0.3603666666666667
4,7,14,0.38034999999999997
4,7,15,0.35703333333333326
4,7,16,0.39141666666666663
4,7,17,0.4674166666666667
4,7,18,0.4190333333333333
4,7,19,0.6150666666666668
4,7,20,0.8143333333333335
4,7,21,1.7231833333333333
4,7,22,2.03785
4,7,23,0.7056500000000001
4,8,0,0.6444499999999999
4,8,1,0.5638500000000002
4,8,2,0.55925
4,8,3,0.5749333333333334
4,8,4,1.8456000000000004
4,8,5,1.8091000000000002
4,8,6,0.558
4,8,7,0.6477833333333334
4,8,8,0.39660000000000006
4,8,9,0.1945833333333334
4,8,10,0.19336666666666677
4,8,11,0.41784999999999994
4,8,12,0.4468666666666666
4,8,13,0.3303166666666667
4,8,14,0.26266666666666666
4,8,15,0.37099999999999994
4,8,16,0.35256666666666675
4,8,17,0.3306666666666666
4,8,18,0.4755333333333334
4,8,19,1.1440166666666662
4,8,20,0.8917333333333332
4,8,21,0.5945
4,8,22,0.57395
4,8,23,0.7231333333333336
4,9,0,0.6569999999999999
4,9,1,0.6123666666666666
4,9,2,0.6450000000000004
4,9,3,0.6444333333333332
4,9,4,0.5918833333333335
4,9,5,0.6034999999999999
4,9,6,0.6341333333333333
4,9,7,0.8321166666666664
4,9,8,0.65925
4,9,9,0.41663333333333347
4,9,10,0.2724
4,9,11,0.35608333333333325
4,9,12,0.3505500000000001
4,9,13,0.31215000000000004
4,9,14,0.3763833333333334
4,9,15,0.38281666666666686
4,9,16,0.7614333333333332
4,9,17,1.1795333333333338
4,9,18,1.2811
4,9,19,0.8783666666666665
4,9,20,2.9290166666666666
4,9,21,2.4865
4,9,22,0.6838666666666667
4,9,23,0.5018666666666667
4,10,0,1.0998000000000003
4,10,1,0.6991499999999999
4,10,2,0.573833333333333
4,10,3,0.6090333333333331
4,10,4,1.4096
4,10,5,2.025566666666667
4,10,6,0.5655333333333334
4,10,7,0.5207666666666668
4,10,8,0.39415000000000006
4,10,9,0.2819833333333333
4,10,10,0.3105333333333333
4,10,11,0.3754666666666667
4,10,12,0.3439833333333333
4,10,13,2.0814000000000004
4,10,14,0.29003333333333325
4,10,15,0.49338333333333323
4,10,16,0.41756666666666675
4,10,17,0.39638333333333325
4,10,18,0.3473999999999998
4,10,19,0.9506666666666664
4,10,20,0.8447333333333328
4,10,21,0.9507999999999998
4,10,22,0.8295333333333337
4,10,23,2.0013166666666673
4,11,0,1.0273166666666667
4,11,1,0.9482999999999997
4,11,2,0.7295499999999998
4,11,3,0.6139166666666667
4,11,4,0.6268
4,11,5,1.3563166666666668
4,11,6,0.6002833333333333
4,11,7,0.8140333333333335
4,11,8,0.6258166666666665
4,11,9,0.2508333333333333
4,11,10,0.21811666666666665
4,11,11,0.22111666666666663
4,11,12,0.3294833333333333
4,11,13,0.4756833333333334
4,11,14,2.631383333333333
4,11,15,0.45996666666666663
4,11,16,0.23196666666666668
4,11,17,0.7238000000000001
4,11,18,1.5127499999999994
4,11,19,2.89425
4,11,20,2.119716666666667
4,11,21,1.0744833333333332
4,11,22,1.4872999999999996
4,11,23,1.0732
4,12,0,1.3656
4,12,1,1.46925
4,12,2,1.0738999999999996
4,12,3,0.9381333333333333
4,12,4,3.9421833333333334
4,12,5,1.6994833333333343
4,12,6,0.6116333333333334
4,12,7,0.5914
4,12,8,0.5240833333333336
4,12,9,0.32936666666666675
4,12,10,0.37145
4,12,11,0.3331166666666668
4,12,12,0.6049500000000001
4,12,13,0.5994333333333334
4,12,14,0.5083000000000001
4,12,15,0.4720999999999999
4,12,16,0.6572166666666666
4,12,17,0.46248333333333347
4,12,18,0.48921666666666674
4,12,19,0.5490166666666666
4,12,20,0.6687333333333336
4,12,21,0.8484333333333329
4,12,22,0.8693500000000001
4,12,23,0.8441833333333334
4,13,0,0.83035
4,13,1,0.5664166666666667
4,13,2,0.25369999999999987
4,13,3,0.2647833333333333
4,13,4,0.24133333333333326
4,13,5,0.22693333333333335
4,13,6,0.2657833333333333
4,13,7,0.23579999999999998
4,13,8,0.2241666666666667
4,13,9,0.27195
4,13,10,0.3446
4,13,11,0.32800000000000007
4,13,12,0.5591166666666666
4,13,13,2.5017666666666663
4,13,14,0.5655166666666666
4,13,15,2.26075
4,13,16,2.748050000000001
4,13,17,1.2225500000000002
4,13,18,3.1206
4,13,19,0.9535499999999997
4,13,20,1.1497333333333335
4,13,21,0.3874333333333333
4,13,22,2.577466666666667
4,13,23,1.775483333333333
4,14,0,0.29250000000000015
4,14,1,0.3361
4,14,2,0.2961333333333334
4,14,3,0.3136000000000001
4,14,4,1.4747333333333332
4,14,5,1.644800000000001
4,14,6,0.28785
4,14,7,1.4193
4,14,8,0.7708666666666665
4,14,9,0.43856666666666655
4,14,10,0.40078333333333344
4,14,11,0.43649999999999994
4,14,12,0.592216666666667
4,14,13,0.45021666666666676
4,14,14,0.3299666666666665
4,14,15,0.3608999999999999
4,14,16,0.44626666666666664
4,14,17,0.32325000000000015
4,14,18,0.44800000000000006
4,14,19,0.6671166666666668
4,14,20,1.2084500000000005
4,14,21,1.2730166666666667
4,14,22,0.5726666666666669
4,14,23,0.3267333333333333
4,15,0,0.3019666666666667
4,15,1,0.2731
4,15,2,0.24863333333333337
4,15,3,0.24786666666666682
4,15,4,0.26761666666666667
4,15,5,0.8826833333333337
4,15,6,0.24921666666666667
4,15,7,0.5969666666666665
4,15,8,0.25335
4,15,9,0.3405000000000001
4,15,10,0.24265000000000012
4,15,11,0.26476666666666676
4,15,12,0.6202000000000001
4,15,13,0.4829
4,15,14,0.47686666666666677
4,15,15,0.49753333333333355
4,15,16,2.482100000000001
4,15,17,0.4426999999999998
4,15,18,0.53185
4,15,19,0.3655000000000001
4,15,20,0.4026666666666668
4,15,21,0.5003666666666666
4,15,22,0.37963333333333327
4,15,23,0.24218333333333325
4,16,0,0.20969999999999997
4,16,1,0.21066666666666659
4,16,2,0.33466666666666656
4,16,3,0.23746666666666671
4,16,4,0.21288333333333337
4,16,5,1.0646499999999992
4,16,6,0.2969166666666666
4,16,7,0.5369333333333334
4,16,8,0.19411666666666658
4,16,9,0.2514999999999999
4,16,10,0.36101666666666665
4,16,11,0.20336666666666656
4,16,12,0.25581666666666664
4,16,13,0.4280666666666668
4,16,14,0.3353666666666667
4,16,15,0.25948333333333334
4,16,16,0.25491666666666674
4,16,17,0.27476666666666666
4,16,18,0.32846666666666663
4,16,19,0.5352333333333333
4,16,20,0.6298833333333336
4,16,21,2.7599499999999995
4,16,22,1.6039833333333344
4,16,23,0.3817666666666666
4,17,0,0.28581666666666655
4,17,1,0.28956666666666664
4,17,2,0.2166166666666667
4,17,3,0.2705000000000001
4,17,4,0.9244333333333329
4,17,5,1.3900500000000013
4,17,6,0.20566666666666664
4,17,7,0.21778333333333336
4,17,8,0.2169666666666666
4,17,9,0.21571666666666667
4,17,10,0.21713333333333326
4,17,11,0.3843333333333333
4,17,12,0.3478833333333334
4,17,13,0.6024166666666667
4,17,14,0.5525499999999999
4,17,15,0.9440333333333334
4,17,16,1.1414166666666667
4,17,17,0.46573333333333317
4,17,18,0.47918333333333335
4,17,19,0.7509833333333332
4,17,20,0.62445
4,17,21,0.6644000000000001
4,17,22,0.5205166666666666
4,17,23,0.4220500000000001
